truck_id,order_id,node_id,node_type,event_type,truck_status,timestamp,vehicle_gps_latitude,vehicle_gps_longitude,fuel_consumption_rate,eta_variation_hours,traffic_congestion_level,warehouse_inventory_level,loading_unloading_time,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,port_congestion_level,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,iot_temperature,cargo_condition_status,route_risk_level,customs_clearance_time,driver_behavior_score,fatigue_monitoring_score,disruption_likelihood_score,delay_probability,risk_classification,delivery_time_deviation,pending_orders_count,episode_id
T209,4844,N35,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 13:29:47,51.588188,20.488821,15.28,4.15,2.73,0.0,1.03,1,0.2309,0.8143,0.0,243.17,0.5138,1.0,10000.0,-0.2,0,10.44,0.5,0.633,0.6259,0.3287,0.7148,Moderate Risk,220.88,48,8
T26,1492,N25,NodeType.INSPECTION,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-02-04 13:32:34,49.917529,20.491362,11.63,0.74,3.02,133.2,3.19,1,0.4188,0.6413,0.74,132.9,0.1875,4.76,9712.09,-10.0,0,5.74,0.5,0.8909,1.0,0.4378,1.0,Moderate Risk,211.99,49,8
T26,1492,N25,NodeType.INSPECTION,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-02-04 13:32:34,49.917529,20.491362,8.49,0.87,2.79,133.44,0.5,1,0.3145,0.7288,5.73,207.46,0.555,10.33,6193.5,7.24,0,9.09,1.67,0.5052,0.6665,1.0,0.9616,High Risk,212.22,49,8
T65,107,N74,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 13:46:04,51.256669,16.311992,5.77,3.7,3.08,0.0,0.5,1,0.4171,0.5503,2.98,585.17,0.507,4.24,9281.49,0.0,0,9.33,0.5,0.4302,0.492,0.6945,0.8705,High Risk,215.57,48,8
T59,321,N12,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-02-04 13:53:08,51.145619,20.882622,6.69,4.47,3.13,61.62,1.63,1,0.2968,0.8652,3.02,228.08,1.0,6.37,8416.94,2.38,0,11.46,1.07,0.8857,0.6867,1.0,1.0,High Risk,216.27,62,8
T59,321,N12,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 13:53:08,51.145619,20.882622,10.35,1.17,3.18,118.32,0.5,1,0.3596,0.7765,6.72,577.09,0.1322,13.9,10000.0,7.21,0,8.78,0.5,0.3861,0.9148,0.2633,1.0,High Risk,216.74,62,8
T182,398,N23,NodeType.HUB,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-02-04 14:04:24,51.166849,18.542683,15.44,1.72,2.89,125.72,0.74,1,0.6003,0.582,9.5,647.88,0.1963,4.21,2638.27,-4.51,0,5.04,1.25,0.0911,0.5764,0.6959,1.0,High Risk,218.12,51,8
T182,398,N23,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 14:04:24,51.166849,18.542683,5.78,2.75,3.13,347.32,1.16,1,0.0672,0.834,2.85,531.18,0.2849,7.28,3376.25,-2.56,0,15.46,0.5,0.5243,0.6539,1.0,1.0,High Risk,219.66,51,8
T152,4961,N61,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-02-04 14:06:49,50.017148,20.102642,5.85,0.15,3.41,211.47,0.5,0,0.4736,0.7696,0.14,596.13,0.311,3.25,7386.95,-10.0,1,5.97,0.5,0.736,1.0,0.3919,0.7206,Moderate Risk,220.34,54,8
T152,4961,N61,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 14:06:49,50.017148,20.102642,7.98,1.51,3.02,205.28,0.73,0,0.742,0.6565,0.0,670.81,0.3847,3.03,10000.0,-10.0,1,5.22,0.5,0.463,0.7115,0.2954,0.2713,Low Risk,214.0,54,8
T186,368,N47,NodeType.HUB,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-02-04 14:07:10,50.606696,17.490854,10.97,-2.0,3.17,0.0,1.29,0,0.3865,0.5063,0.0,252.75,0.6291,1.0,10000.0,-9.71,0,10.05,0.57,1.0,0.7243,0.7275,0.9783,High Risk,218.16,55,8
T186,368,N47,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 14:07:10,50.606696,17.490854,5.79,5.47,3.16,0.0,0.5,0,0.4703,0.7397,3.78,220.62,0.268,2.35,4807.19,-10.0,1,5.19,0.5,0.1043,0.3777,0.8557,0.9931,High Risk,214.43,55,8
T174,4652,N77,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-02-04 14:13:16,51.016604,19.485264,8.19,-0.25,2.23,66.42,2.43,1,0.2167,0.9271,3.02,114.86,0.8093,5.36,1344.8,2.51,0,9.06,0.5,0.1224,0.2887,0.6475,1.0,High Risk,207.04,68,8
T161,4631,N77,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 14:13:18,51.016604,19.485264,9.99,0.63,3.21,0.0,0.5,1,0.1436,0.7554,3.8,253.2,0.3614,10.45,3877.85,-7.31,0,14.0,0.5,0.8176,0.9503,1.0,1.0,High Risk,216.6,68,8
T47,4232,N83,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-02-04 14:16:39,50.99374,21.474593,10.5,-0.84,1.56,0.0,0.5,1,0.2031,0.7494,0.0,100.0,0.3718,11.13,7654.72,-2.3,0,9.48,0.94,0.6239,0.2621,0.5163,1.0,High Risk,218.45,54,8
T193,3835,N6,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-02-04 14:18:11,49.948557,16.451728,5.88,-0.46,3.54,340.51,3.06,1,0.2605,0.585,1.17,103.05,0.0,1.0,10000.0,-8.83,0,9.25,0.5,0.3531,0.5989,0.5623,1.0,High Risk,219.59,52,8
T193,3835,N6,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-02-04 14:18:11,49.948557,16.451728,5.71,-0.26,2.84,42.33,5.06,1,0.2433,0.5339,6.16,100.0,0.0,1.0,1438.67,-10.0,0,12.76,1.84,0.718,0.3699,1.0,1.0,High Risk,210.25,52,8
T145,1001,N29,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 14:19:22,50.818999,22.549289,5.53,1.94,2.14,0.0,0.5,0,0.0678,0.8949,2.33,110.43,0.2986,12.24,4889.36,-10.0,0,13.67,1.46,0.5437,0.0,0.4502,1.0,High Risk,208.19,55,8
T229,1139,N23,NodeType.HUB,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 14:19:27,51.166849,18.542683,5.83,4.66,3.33,589.28,0.5,1,0.4641,0.6873,4.71,929.17,0.3136,1.0,8385.27,-10.0,0,14.43,0.5,0.3826,0.2257,0.7473,0.6209,High Risk,215.44,51,8
T181,2139,N28,NodeType.WAREHOUSE,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-02-04 14:26:42,49.943658,18.512195,10.02,2.9,2.25,0.0,0.5,1,0.2929,0.5422,4.87,894.28,0.4319,4.97,111.63,-5.58,0,9.75,0.5,0.6819,0.3137,0.4209,1.0,High Risk,215.78,45,8
T30,202,N90,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 14:29:43,50.046543,15.83689,5.63,2.95,2.51,0.0,1.54,1,0.7253,0.5725,6.24,455.3,0.3966,2.29,10000.0,-10.0,1,6.84,0.5,0.0554,0.4824,0.8822,0.3589,Moderate Risk,214.42,63,8
T209,4844,N35,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 14:29:47,51.588188,20.488821,12.81,4.29,2.81,139.63,2.89,1,0.2373,0.8576,0.24,126.22,0.4235,12.86,9191.07,-10.0,0,11.8,0.71,0.1237,0.3321,1.0,1.0,High Risk,209.78,48,8
T94,1402,N39,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-02-04 14:36:57,49.713391,22.79065,12.18,4.06,2.74,28.63,4.16,1,0.6228,0.747,1.58,824.43,0.477,2.96,2288.1,-7.34,0,11.99,0.5,0.2159,0.7615,0.451,0.0768,Moderate Risk,212.48,44,8
T94,1402,N39,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-02-04 14:36:57,49.713391,22.79065,10.76,0.21,3.36,234.83,0.51,1,0.4254,0.7954,7.69,368.87,0.4581,5.54,2964.93,-10.0,0,10.83,0.5,0.392,0.7065,0.9899,1.0,High Risk,216.61,44,8
T151,2420,N63,NodeType.WAREHOUSE,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-02-04 14:37:02,50.090637,16.784553,15.45,-1.28,2.39,292.01,0.5,1,0.7226,0.5958,0.0,948.24,0.4794,1.0,7373.77,12.59,1,6.82,2.44,0.6351,0.6666,0.6718,0.7281,Moderate Risk,208.57,41,8
T72,1639,N56,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-02-04 14:38:26,48.810288,16.372967,8.59,-0.8,3.59,132.56,3.48,0,0.6698,0.5792,0.26,164.92,0.2361,4.65,1734.73,3.98,0,4.8,0.5,0.7103,0.3348,0.7371,1.0,High Risk,209.31,52,8
T72,1639,N56,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 14:38:26,48.810288,16.372967,5.74,-1.43,2.94,379.62,1.03,1,0.2923,0.5356,0.38,181.37,0.2329,8.06,3515.93,-3.97,0,12.51,1.67,0.7194,1.0,0.7533,0.8759,High Risk,216.5,52,8
T224,1720,N11,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-02-04 14:39:14,51.364454,17.130081,10.14,0.73,3.26,0.0,0.5,1,0.3836,0.4852,0.0,649.84,0.0002,1.0,5981.36,-10.0,0,12.59,0.5,0.5877,0.2344,0.8167,0.7324,High Risk,215.41,52,8
T214,1417,N23,NodeType.HUB,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-02-04 14:40:53,51.166849,18.542683,19.85,-0.56,2.98,421.95,0.5,1,0.1989,0.6206,3.54,469.42,0.1493,14.07,8133.44,-5.43,0,12.28,0.5,1.0,0.5229,0.5721,1.0,High Risk,215.68,51,8
T221,4109,N3,NodeType.INSPECTION,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-02-04 14:41:55,51.101525,22.869411,18.23,-1.97,1.54,645.6,3.1,1,0.2176,0.9013,1.56,346.54,0.5457,4.1,9734.68,-9.37,0,15.32,0.5,0.4443,0.8904,0.786,0.685,High Risk,220.07,45,8
T221,4109,N3,NodeType.INSPECTION,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-02-04 14:41:55,51.101525,22.869411,5.72,2.21,2.88,38.71,1.68,1,0.0,0.8303,0.0,566.38,0.4729,2.97,9887.57,-3.7,0,15.7,0.5,0.5684,1.0,1.0,1.0,High Risk,207.01,45,8
T59,321,N20,NodeType.PORT,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 14:44:02,51.10969,20.496443,5.64,3.58,2.56,0.0,0.5,1,0.1992,0.6694,6.71,878.33,0.1248,7.03,3703.03,-10.0,0,9.72,0.61,0.3997,1.0,1.0,0.9043,High Risk,218.45,42,8
T35,3785,N39,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-02-04 14:46:08,49.713391,22.79065,11.32,1.96,2.39,415.29,2.08,0,0.1473,0.8598,9.91,495.06,0.8731,6.64,3502.68,-9.38,0,8.46,0.5,0.0027,0.7589,0.599,1.0,High Risk,214.91,44,8
T89,2141,N98,NodeType.HUB,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-02-04 14:48:27,51.054165,18.331809,8.14,1.81,2.68,0.0,1.65,0,0.4009,0.5172,3.34,691.79,0.1246,1.0,10000.0,-10.0,0,10.51,3.29,0.0455,0.4452,0.6089,0.3289,Moderate Risk,217.96,48,8
T89,2141,N98,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-02-04 14:48:27,51.054165,18.331809,6.42,2.77,3.64,0.0,0.5,1,0.2267,0.5283,0.97,627.82,0.9133,1.0,8039.06,-10.0,0,10.46,0.5,0.5049,1.0,0.9606,1.0,High Risk,212.62,48,8
T171,2242,N57,NodeType.HUB,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-02-04 15:01:13,50.78797,20.628557,9.56,0.26,2.79,598.76,4.57,0,0.3232,0.5458,0.0,422.34,0.3378,4.54,1830.88,-10.0,0,13.33,0.5,0.0,0.2899,0.4486,0.7364,High Risk,211.72,41,8
T171,2242,N57,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 15:01:13,50.78797,20.628557,9.5,5.12,2.68,261.25,3.14,1,0.0426,0.6169,4.46,483.12,0.2243,9.18,3265.03,-10.0,0,12.73,0.5,0.9768,0.0132,1.0,1.0,High Risk,214.53,41,8
T77,1767,N10,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-02-04 15:01:48,50.536473,15.826728,7.4,-0.22,3.43,0.0,1.71,1,0.4116,0.5225,6.2,105.28,0.1431,4.15,1039.82,-3.72,0,11.31,0.5,0.2304,0.1292,0.9422,0.6665,High Risk,217.6,44,8
T93,34,N6,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 15:02:01,49.948557,16.451728,18.55,-0.59,2.76,294.89,1.06,1,0.0164,0.4142,0.0,236.62,0.409,1.0,10000.0,-10.0,0,14.9,0.5,0.7333,0.4053,0.9581,0.9314,High Risk,215.86,52,8
T182,398,N23,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 15:04:24,51.166849,18.542683,10.13,-0.31,2.77,69.94,0.5,1,0.3043,0.6138,7.71,100.0,1.0,5.62,4945.28,-0.56,0,12.6,0.5,0.0,0.0,0.7527,0.8382,High Risk,213.02,51,8
T28,1629,N58,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 15:05:16,49.974687,19.279472,14.13,0.36,3.23,128.94,0.5,1,0.2825,0.5611,6.64,400.59,0.5958,6.06,2903.6,-1.91,0,8.51,0.5,0.5735,1.0,0.9205,1.0,High Risk,208.6,47,8
T152,4961,N61,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 15:06:49,50.017148,20.102642,9.16,-0.44,2.33,146.76,0.5,0,0.2074,0.6431,0.0,100.0,0.9306,4.47,7118.05,-5.91,0,7.24,0.5,0.3017,0.7947,1.0,0.9711,High Risk,216.05,54,8
T113,178,N18,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-02-04 15:10:13,50.39766,14.591972,6.52,0.82,2.58,0.0,1.79,1,0.2599,0.5812,0.36,144.93,0.5661,5.18,5821.62,-6.59,0,10.2,0.5,0.9049,0.0902,0.5283,0.8886,High Risk,214.17,46,8
T113,178,N18,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-02-04 15:10:13,50.39766,14.591972,13.53,-2.0,2.83,0.0,0.5,1,0.2501,0.4698,1.96,176.66,0.2612,3.13,9689.12,-9.3,0,13.2,0.5,0.6988,0.7736,0.7936,0.948,High Risk,213.6,46,8
T133,2943,N10,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-02-04 15:10:14,50.536473,15.826728,5.7,-2.0,2.82,427.25,0.5,1,0.0182,0.4131,5.15,275.71,0.8874,1.12,7231.39,-10.0,0,17.59,1.82,0.2933,0.8695,0.8323,1.0,High Risk,214.94,44,8
T230,265,N58,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-02-04 15:11:19,49.974687,19.279472,10.81,0.86,3.01,0.0,0.5,0,0.2747,0.5839,0.0,554.08,0.3205,7.0,7992.37,-10.0,0,13.33,3.85,0.8997,1.0,0.901,1.0,High Risk,219.81,47,8
T177,175,N75,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-02-04 15:12:16,49.385138,16.083333,10.96,-1.99,2.37,840.36,0.85,0,0.6549,0.5173,0.0,100.0,0.2276,1.0,4030.23,-10.0,0,8.21,2.25,0.4123,0.0,0.3048,0.3174,Moderate Risk,210.47,46,8
T177,175,N75,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 15:12:16,49.385138,16.083333,9.95,2.12,2.86,78.68,0.5,1,0.3658,0.5999,2.38,343.63,0.4875,2.34,5282.25,-10.0,0,10.73,0.5,0.187,0.319,0.6365,0.8536,High Risk,219.17,46,8
T145,1001,N29,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-02-04 15:19:22,50.818999,22.549289,9.34,1.7,1.74,117.52,0.99,1,0.2476,0.744,2.61,452.9,0.0,5.45,9174.85,-10.0,0,9.61,1.01,1.0,0.1249,1.0,1.0,High Risk,207.91,55,8
T145,1001,N29,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 15:19:22,50.818999,22.549289,12.6,-0.87,2.7,209.56,1.59,0,0.2565,0.8893,4.09,1000.0,0.0726,2.15,5154.51,-10.0,0,12.38,0.5,0.4918,0.0265,0.6802,0.6345,High Risk,210.17,55,8
T33,3541,N9,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 15:19:35,50.711214,20.852134,10.05,5.55,2.6,294.06,0.5,1,0.302,0.83,6.37,822.0,0.0,12.08,3884.99,-10.0,0,9.52,3.25,0.6082,0.5595,1.0,0.992,High Risk,211.45,45,8
T137,87,N25,NodeType.INSPECTION,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 15:23:23,49.917529,20.491362,7.96,-0.7,3.77,0.0,0.5,1,0.3992,0.5623,4.35,396.87,0.6628,1.0,5225.82,-6.13,1,5.64,0.67,0.9769,0.4443,1.0,0.9993,High Risk,209.89,49,8
T229,1139,N23,NodeType.HUB,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-02-04 15:27:35,51.166849,18.542683,5.96,-1.98,3.38,157.81,0.5,1,0.293,0.6408,0.0,323.49,0.7234,3.5,5557.42,4.98,0,11.02,0.9,0.1341,0.5331,0.7654,0.8932,High Risk,218.28,51,8
T229,1139,N23,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 15:27:35,51.166849,18.542683,15.97,-0.43,3.17,465.45,0.82,0,0.3451,0.736,0.0,346.45,0.5274,1.0,4852.47,-8.51,0,10.17,0.5,0.6071,0.4353,0.3667,1.0,High Risk,217.08,51,8
T103,2229,N61,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-02-04 15:31:43,50.017148,20.102642,13.74,2.94,2.86,480.44,0.5,1,0.1065,0.6236,2.75,643.69,0.0,11.91,9835.36,2.53,0,15.82,0.5,1.0,1.0,0.8361,1.0,High Risk,216.68,54,8
T149,3279,N92,NodeType.WAREHOUSE,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-02-04 15:33:41,49.525585,16.96748,9.85,0.57,3.21,62.37,0.5,0,0.3662,0.4509,3.1,536.97,0.1014,2.61,482.09,-10.0,1,5.86,2.73,0.1066,0.8932,0.7161,1.0,High Risk,216.73,46,8
T149,3279,N92,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 15:33:41,49.525585,16.96748,7.21,-0.28,4.25,391.66,0.5,1,0.5515,0.6871,5.5,418.59,0.0,1.67,7920.37,1.29,0,12.36,0.5,1.0,0.1545,0.5453,0.6065,High Risk,214.34,46,8
T94,1402,N39,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-02-04 15:36:57,49.713391,22.79065,7.55,5.78,2.24,378.34,0.5,1,0.4392,0.7915,2.56,148.63,0.2459,1.0,8965.32,-9.77,0,8.44,0.5,0.7513,0.6473,0.3077,0.7396,Moderate Risk,216.66,44,8
T151,2420,N63,NodeType.WAREHOUSE,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-02-04 15:39:33,50.090637,16.784553,8.93,0.56,2.28,0.0,0.5,0,0.6038,0.7509,2.61,749.08,0.6646,5.48,6315.82,1.82,0,8.57,0.5,0.2616,0.8249,0.5548,0.7451,High Risk,209.16,41,8
T151,2420,N63,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-02-04 15:39:33,50.090637,16.784553,5.76,3.18,3.02,171.99,0.5,1,0.4388,0.3617,2.89,477.89,0.8826,6.84,1121.74,-1.81,0,7.23,0.5,0.3435,0.5701,0.8928,0.5849,High Risk,217.18,41,8
T221,4109,N3,NodeType.INSPECTION,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-02-04 15:41:55,51.101525,22.869411,10.48,3.17,2.82,734.6,1.24,1,0.4136,0.7496,1.62,714.23,0.5344,7.24,2579.78,3.74,0,10.72,0.5,0.7607,0.835,0.7891,1.0,High Risk,211.41,45,8
T176,2908,N81,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-02-04 15:44:53,49.844039,20.554878,14.46,0.8,2.91,331.69,0.5,0,0.347,0.6508,0.0,672.98,0.7673,10.84,2833.37,-10.0,0,11.22,0.5,0.2775,0.2904,0.8485,1.0,High Risk,208.34,41,8
T176,2908,N81,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-02-04 15:44:53,49.844039,20.554878,13.26,-1.21,3.24,180.55,0.5,1,0.4837,0.4715,4.05,502.26,0.2051,2.99,2252.34,1.15,0,13.78,0.5,0.0,1.0,0.7796,0.5979,High Risk,214.42,41,8
T35,3785,N39,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-02-04 15:46:08,49.713391,22.79065,9.05,0.37,2.71,53.39,0.74,0,0.295,0.7607,0.89,604.19,0.0618,2.41,4136.79,-10.0,0,8.73,0.5,0.6631,0.8491,0.6294,0.7955,High Risk,211.12,44,8
T35,3785,N39,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-02-04 15:46:08,49.713391,22.79065,10.82,3.26,3.11,513.93,0.74,1,0.3026,0.6186,5.84,745.61,0.5192,8.87,10000.0,-10.0,0,11.39,0.5,0.4218,0.49,1.0,1.0,High Risk,215.76,44,8
T186,368,N98,NodeType.HUB,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 15:49:42,51.054165,18.331809,10.7,-1.5,3.87,0.0,0.61,1,0.574,0.9228,9.98,105.13,0.3153,1.0,3863.79,-10.0,0,14.43,0.5,0.4758,0.7118,1.0,0.1362,High Risk,213.07,48,8
T26,1492,N87,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-02-04 15:51:54,50.472782,20.52185,8.73,4.48,3.21,0.0,3.59,1,0.6371,0.6089,1.06,769.28,0.8431,1.0,10000.0,-8.51,0,7.19,0.5,0.6022,0.524,0.7527,0.6318,High Risk,215.57,52,8
T30,202,N79,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 15:55:11,50.084105,14.912093,6.01,-0.05,2.78,257.38,0.5,1,0.5026,0.515,1.36,759.53,0.5833,12.29,2119.69,-10.0,0,8.34,0.58,0.2839,0.9483,0.4009,0.9919,High Risk,212.05,47,8
T176,2908,N25,NodeType.INSPECTION,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-02-04 15:57:39,49.917529,20.491362,7.91,0.91,2.45,0.0,0.5,0,0.5985,0.7641,1.73,100.64,0.4616,1.0,7719.31,3.27,0,9.69,2.13,0.2439,0.7204,0.554,0.0607,Moderate Risk,218.12,49,8
T171,2242,N57,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 16:01:13,50.78797,20.628557,6.24,3.15,4.96,0.0,0.5,1,0.132,0.7281,5.53,944.38,0.2947,4.6,10000.0,-10.0,0,14.68,0.5,1.0,0.5521,0.8189,0.9637,High Risk,218.98,41,8
T230,265,N58,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-02-04 16:11:19,49.974687,19.279472,13.49,1.67,4.4,200.47,1.22,1,0.5059,0.7726,3.73,100.0,0.3553,1.0,10000.0,-3.73,0,10.99,0.5,0.1767,1.0,1.0,0.4306,High Risk,213.33,47,8
T230,265,N58,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-02-04 16:11:19,49.974687,19.279472,14.44,-2.0,5.54,213.76,0.5,1,0.3455,0.6846,3.44,310.04,0.6554,13.11,6657.31,-6.87,0,9.11,0.5,0.1358,0.6873,1.0,1.0,High Risk,220.41,47,8
T177,175,N75,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 16:12:16,49.385138,16.083333,6.16,6.27,4.63,0.0,2.07,0,0.6449,0.4666,0.0,677.7,0.0,1.53,7804.66,-10.0,1,4.57,1.24,0.0,0.2255,0.5987,0.652,Moderate Risk,212.46,46,8
T113,178,N24,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-02-04 16:18:51,50.691617,14.647866,7.4,-0.63,5.16,0.0,0.96,1,0.2804,0.483,0.0,103.43,1.0,9.15,7106.15,-7.96,0,7.76,2.11,0.7499,0.5125,0.5335,0.9181,High Risk,212.54,46,8
T65,107,N74,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-02-04 16:19:04,51.256669,16.311992,9.16,0.37,4.4,405.79,0.83,0,0.18,0.4961,0.0,100.0,0.0291,1.0,10000.0,-10.0,0,14.93,1.68,0.2263,0.0,0.361,1.0,High Risk,214.14,48,8
T65,107,N74,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 16:19:04,51.256669,16.311992,11.52,1.42,4.15,0.0,0.77,1,0.5417,0.5371,3.7,429.39,0.6751,1.0,10000.0,-1.49,0,11.55,0.5,0.1975,0.2579,0.7067,0.1835,Moderate Risk,206.55,48,8
T72,1639,N8,NodeType.WAREHOUSE,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 16:25:12,49.229994,17.219004,8.26,1.01,4.38,553.6,0.5,0,0.2265,0.5347,2.57,105.34,0.8548,1.0,3684.12,-10.0,0,13.42,1.27,1.0,0.62,1.0,1.0,High Risk,206.89,61,8
T223,1847,N1,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-02-04 16:25:52,49.906097,17.457825,13.04,0.08,4.44,26.22,0.5,0,0.4213,0.4891,1.75,508.51,0.651,1.0,2560.96,-3.86,0,10.51,0.56,0.224,0.4762,0.8084,0.9197,High Risk,216.97,51,8
T223,1847,N1,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-04 16:25:52,49.906097,17.457825,6.3,3.13,5.19,66.05,0.61,1,0.3788,0.4235,5.97,654.43,0.7151,1.0,4859.17,-4.96,0,12.92,1.2,0.5975,0.8719,0.743,0.7616,High Risk,216.98,51,8
