truck_id,order_id,node_id,node_type,event_type,truck_status,timestamp,vehicle_gps_latitude,vehicle_gps_longitude,fuel_consumption_rate,eta_variation_hours,traffic_congestion_level,warehouse_inventory_level,loading_unloading_time,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,port_congestion_level,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,iot_temperature,cargo_condition_status,route_risk_level,customs_clearance_time,driver_behavior_score,fatigue_monitoring_score,disruption_likelihood_score,delay_probability,risk_classification,delivery_time_deviation,pending_orders_count,episode_id
T51,648,N25,NodeType.WAREHOUSE,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-02-10 02:29:10,49.917529,20.491362,9.82,4.5,1.32,0.0,0.5,0,0.2769,0.3969,2.89,585.47,0.7368,1.0,3045.14,-10.0,0,8.57,0.5,0.5029,0.8448,0.851,1.0,High Risk,238.67,52,7
T51,648,N25,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-02-10 02:29:10,49.917529,20.491362,8.98,4.15,0.31,0.0,0.5,1,0.4835,0.3664,3.98,713.07,0.117,5.91,100.02,-6.49,0,8.42,0.5,0.3699,0.3883,0.3147,0.5711,Moderate Risk,244.32,52,7
T99,1269,N23,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-02-10 02:29:37,51.166849,18.542683,5.64,6.46,0.84,242.79,0.67,1,0.639,0.409,3.29,915.99,0.9229,5.37,4562.79,0.93,1,3.72,0.5,0.8917,0.7909,0.232,0.821,Moderate Risk,240.81,51,7
T99,1269,N23,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 02:29:37,51.166849,18.542683,6.73,-1.38,0.76,323.32,0.81,0,0.7353,0.3249,0.0,517.3,0.2249,2.0,8153.81,-10.0,1,6.05,0.78,0.82,0.4759,0.3773,0.1441,Low Risk,239.44,51,7
T160,3711,N77,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 02:32:47,51.016604,19.485264,8.58,3.32,0.78,238.35,0.5,0,0.6178,0.4179,6.58,734.11,0.5214,3.4,4845.47,-10.0,0,8.24,0.5,0.0,0.4253,0.7226,0.1945,Moderate Risk,246.21,46,7
T4,336,N85,NodeType.INSPECTION,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-02-10 02:43:57,49.81791,21.860772,13.19,2.06,1.69,126.72,2.09,1,0.6244,0.4301,3.8,710.91,0.0,6.72,10000.0,2.69,1,2.38,0.5,0.3559,0.5008,0.1053,1.0,Moderate Risk,239.42,40,7
T4,336,N85,NodeType.INSPECTION,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 02:43:57,49.81791,21.860772,7.25,0.18,1.38,0.0,0.5,1,0.575,0.6904,3.8,859.7,0.3789,1.0,7095.7,7.06,1,5.7,0.5,0.7662,0.7992,0.3804,0.4663,Moderate Risk,238.29,40,7
T1,4724,N64,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-02-10 02:44:00,48.865813,20.526931,11.13,-2.0,1.51,0.0,3.55,0,0.1787,0.4507,0.0,386.57,0.729,4.56,10000.0,-10.0,0,7.27,3.84,1.0,0.7416,0.7048,0.9366,High Risk,235.09,55,7
T56,3984,N4,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 02:44:08,48.918072,15.112805,9.73,-0.57,0.49,0.0,0.5,0,0.4471,0.2419,0.0,400.4,0.1793,1.0,4494.16,-10.0,0,9.01,0.5,0.7249,0.0,0.3373,0.7415,Moderate Risk,238.04,50,7
T93,3043,N31,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 02:45:27,48.472236,17.142785,5.28,-0.44,1.1,0.0,0.5,1,0.5526,0.387,5.78,542.95,0.6889,6.54,5892.14,-5.84,1,6.34,2.84,0.5284,0.5187,0.8293,1.0,High Risk,237.51,55,7
T1,4724,N64,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-02-10 02:51:00,48.865813,20.526931,9.82,2.91,0.26,416.97,1.34,1,0.6748,0.6076,0.0,100.0,0.4353,1.0,5982.61,2.49,0,7.65,0.5,0.4443,0.5277,0.4536,0.3668,Moderate Risk,241.98,55,7
T48,3701,N28,NodeType.WAREHOUSE,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-02-10 02:55:54,49.943658,18.512195,9.25,-1.34,1.17,42.27,2.27,1,0.5409,0.3657,3.63,157.25,0.0,12.48,10000.0,-9.26,1,6.02,0.5,0.7168,0.8251,0.3025,1.0,Moderate Risk,238.2,47,7
T48,3701,N28,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 02:55:54,49.943658,18.512195,9.24,1.04,1.35,426.38,0.5,0,0.5925,0.245,5.22,315.87,0.3388,1.0,6893.66,-0.68,0,8.02,0.5,0.9019,0.0,0.0,0.4916,Moderate Risk,234.74,47,7
T10,4699,N86,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-02-10 02:57:09,51.361188,20.549797,12.18,1.65,1.25,219.2,0.5,1,0.5573,0.4804,1.0,886.39,0.4351,1.0,1697.64,-5.53,1,6.75,0.5,0.5979,0.5474,0.5119,0.6245,Moderate Risk,237.05,50,7
T10,4699,N86,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 02:57:09,51.361188,20.549797,18.52,-2.0,0.96,269.75,0.5,1,0.2637,0.1056,1.76,100.0,0.8552,10.09,6040.59,-5.79,0,10.69,0.5,0.0,0.487,0.2834,1.0,High Risk,239.45,50,7
T182,4483,N92,NodeType.HUB,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-02-10 03:00:09,49.525585,16.96748,9.07,0.4,1.29,0.0,2.41,0,0.303,0.255,1.05,100.0,0.4196,1.28,5466.0,-10.0,0,11.06,0.5,0.1297,0.2059,1.0,0.8104,High Risk,248.38,58,7
T182,4483,N92,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 03:00:09,49.525585,16.96748,5.81,0.81,1.49,256.0,0.5,0,0.4693,0.1514,1.91,377.84,0.25,1.54,8735.21,-10.0,0,7.4,0.5,0.346,0.3565,0.552,0.6414,Moderate Risk,238.47,58,7
T186,2944,N10,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 03:07:54,50.536473,15.826728,5.48,3.95,1.9,297.51,0.5,1,0.6238,0.1115,5.51,493.92,0.1434,1.0,100.02,-9.58,1,4.17,0.5,0.897,0.518,0.4635,0.6484,Moderate Risk,238.12,58,7
T114,482,N94,NodeType.HUB,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-02-10 03:11:14,49.984486,14.007622,16.96,-2.0,1.26,0.0,3.51,1,0.5294,0.2574,4.74,517.06,0.3582,5.92,10000.0,-10.0,0,8.54,0.5,0.3274,0.75,0.6271,1.0,High Risk,244.05,53,7
T127,3820,N54,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 03:11:54,48.593086,20.351626,10.65,-1.85,1.26,173.72,0.5,0,0.3154,0.4663,3.09,462.21,0.3155,1.0,7769.04,-10.0,0,8.72,0.5,0.0652,0.8273,0.0666,1.0,Moderate Risk,238.19,47,7
T28,63,N51,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-02-10 03:13:51,50.304573,20.257622,16.04,-0.57,0.73,0.0,1.57,1,0.3351,0.4173,4.2,100.0,0.2952,8.81,3478.48,-10.0,0,9.04,2.85,0.0,1.0,0.3656,0.7819,Moderate Risk,243.83,57,7
T28,63,N51,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-02-10 03:13:51,50.304573,20.257622,14.58,0.79,0.69,297.36,0.5,0,0.4348,0.5515,5.54,706.81,1.0,2.71,2184.98,-10.0,1,4.69,0.5,0.5722,0.6758,0.4057,0.9449,Moderate Risk,243.25,57,7
T147,4474,N91,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 03:15:07,51.068863,18.080285,12.78,-0.1,1.53,0.0,0.5,1,0.3093,0.3615,3.42,712.06,0.7001,6.53,6675.91,-10.0,0,10.13,0.98,0.6463,0.6322,0.5861,0.9554,High Risk,246.81,54,7
T131,3418,N61,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-02-10 03:15:53,50.017148,20.102642,7.59,-0.59,0.87,0.0,1.43,1,0.4733,0.2562,0.84,254.12,0.412,1.87,5935.97,-6.89,0,11.87,0.5,0.56,0.6738,1.0,1.0,High Risk,246.18,46,7
T131,3418,N61,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 03:15:53,50.017148,20.102642,5.07,0.55,0.27,66.57,0.5,0,0.4707,0.5655,2.01,681.04,0.1807,4.86,1837.87,-6.98,1,6.83,0.5,0.6949,0.0908,0.522,0.6876,Moderate Risk,239.33,46,7
T177,4703,N58,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-02-10 03:21:50,49.974687,19.279472,5.51,1.26,0.8,0.0,0.5,0,0.2374,0.4586,5.75,184.66,0.0532,4.4,5640.85,-7.5,0,15.18,0.5,0.4263,1.0,0.9247,0.8169,High Risk,240.35,48,7
T177,4703,N58,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-02-10 03:21:50,49.974687,19.279472,15.65,0.22,0.95,1.8,0.5,0,0.3755,0.2695,0.0,423.02,0.3677,3.43,5838.17,-10.0,0,7.61,1.02,0.6069,0.0176,0.721,1.0,High Risk,247.15,48,7
T198,2071,N92,NodeType.HUB,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-02-10 03:22:47,49.525585,16.96748,5.15,1.15,0.58,144.3,0.5,1,0.5499,0.3464,1.89,474.1,0.7857,8.4,10000.0,2.4,1,3.75,0.5,0.8934,0.1139,0.807,1.0,High Risk,234.9,58,7
T198,2071,N92,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 03:22:47,49.525585,16.96748,10.55,3.22,1.4,0.0,2.31,0,0.4103,0.2812,2.12,1000.0,0.4977,1.0,5941.62,4.0,0,8.66,0.5,0.7588,0.7436,0.4386,0.6915,Moderate Risk,249.16,58,7
T99,1269,N23,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 03:29:37,51.166849,18.542683,18.88,3.48,0.85,0.0,2.95,1,0.6253,0.5011,1.88,272.45,0.2161,1.0,1417.99,-8.86,0,8.89,0.5,0.8044,0.866,0.3294,0.1286,Moderate Risk,241.33,51,7
T64,,N14,NodeType.CUSTOMER,ARRIVAL_NODE,IDLE,2023-02-10 03:38:44,50.876157,23.308943,7.9,-2.0,0.91,97.39,0.5,1,0.3259,0.5246,0.36,779.94,0.3206,13.56,9963.03,-0.35,0,7.38,1.39,0.9968,1.0,0.3692,1.0,High Risk,241.21,42,7
T6,2909,N21,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-02-10 03:48:19,51.148885,16.309451,5.21,6.39,0.82,145.72,3.47,1,0.7268,0.1194,9.14,383.77,1.0,4.62,7769.28,-10.0,1,1.37,1.77,0.2767,0.6851,0.3609,0.7233,Moderate Risk,237.05,49,7
T6,2909,N21,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 03:48:19,51.148885,16.309451,7.49,1.27,1.11,0.0,3.77,1,0.3251,0.2117,0.01,100.0,0.7417,5.69,5314.01,3.91,0,9.07,0.5,0.8848,1.0,0.8423,1.0,High Risk,248.26,49,7
T93,3043,N31,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-02-10 03:50:43,48.472236,17.142785,16.19,-0.65,1.54,61.11,3.38,1,0.5161,0.328,1.51,451.19,0.1177,2.71,7185.49,-5.66,0,8.09,0.5,0.7676,0.0,0.3876,0.5655,Moderate Risk,234.21,55,7
T93,3043,N31,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 03:50:43,48.472236,17.142785,10.9,0.2,1.0,146.99,0.5,1,0.6388,0.3812,4.28,477.09,0.5425,1.0,10000.0,-7.82,1,0.0,3.25,0.7274,0.6128,0.0578,0.7847,Low Risk,244.33,55,7
T51,648,N69,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-02-10 03:51:37,49.350843,20.488821,6.18,0.35,1.81,570.68,2.55,1,0.342,0.2921,0.92,160.92,0.4861,10.11,6001.03,-10.0,0,7.9,1.83,0.2326,0.4821,0.5296,0.7531,Moderate Risk,244.15,34,7
T47,4863,N10,NodeType.HUB,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-02-10 03:52:26,50.536473,15.826728,12.41,-0.36,0.52,115.32,0.5,0,0.4722,0.2638,0.68,497.21,0.0,6.89,8736.64,4.33,1,6.24,1.52,0.8283,1.0,0.3963,0.9226,Moderate Risk,241.87,58,7
T47,4863,N10,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 03:52:26,50.536473,15.826728,7.79,1.39,1.08,124.35,1.09,1,0.5507,0.2425,0.65,100.0,0.6583,6.9,8855.35,-3.83,1,3.74,0.5,0.3607,0.6361,0.3603,0.9804,Moderate Risk,239.37,58,7
T105,622,N25,NodeType.WAREHOUSE,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-02-10 03:54:26,49.917529,20.491362,11.67,4.01,0.0,0.0,1.55,1,0.3182,0.5308,1.48,361.15,0.691,4.84,10000.0,-10.0,0,14.18,0.5,0.5603,0.2186,0.7747,0.8577,High Risk,243.6,52,7
T105,622,N25,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 03:54:26,49.917529,20.491362,11.91,-2.0,1.88,238.37,0.5,0,0.228,0.5543,0.0,288.99,0.5185,7.81,7541.33,1.44,0,11.52,0.5,0.9865,0.6115,0.3221,1.0,High Risk,242.37,52,7
T14,2865,N1,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 03:57:19,49.906097,17.457825,9.25,0.29,0.94,11.43,0.5,0,0.3382,0.2806,6.67,389.93,0.5784,6.85,8719.0,-1.46,0,10.45,0.5,0.3554,0.504,0.35,0.586,Moderate Risk,241.23,57,7
T182,4483,N92,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 04:00:09,49.525585,16.96748,7.87,-1.17,1.12,655.48,0.5,0,0.3902,0.103,0.0,100.0,0.4281,3.37,3746.73,-5.34,1,6.11,0.5,0.6767,0.4532,0.605,1.0,High Risk,245.64,58,7
T128,2624,N82,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-02-10 04:01:52,48.60615,22.630589,8.49,-0.5,1.58,0.0,1.8,1,0.4931,0.7395,0.0,329.66,0.9777,1.0,4053.33,-7.34,0,7.11,2.19,0.2208,1.0,0.492,0.7974,Moderate Risk,241.68,62,7
T89,539,N79,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-02-10 04:02:43,50.084105,14.912093,16.01,-2.0,2.15,0.0,0.5,1,0.682,0.1168,1.6,575.66,0.3013,6.79,5580.4,6.31,0,8.29,2.32,0.6026,0.664,0.3988,0.5721,Moderate Risk,236.02,54,7
T148,3165,N1,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-02-10 04:03:33,49.906097,17.457825,6.79,2.16,1.09,184.23,0.5,1,0.2055,0.2784,0.04,109.0,0.179,6.72,5992.53,-7.91,0,12.71,0.5,0.3731,0.4908,0.1334,1.0,High Risk,242.2,57,7
T83,4242,N30,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-02-10 04:06:05,50.134731,22.894817,5.98,-2.0,0.57,0.0,4.04,1,0.1936,0.5357,0.0,189.47,0.0572,12.28,9865.64,-10.0,0,15.89,0.87,0.1527,0.5826,1.0,1.0,High Risk,244.93,43,7
T83,4242,N30,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-02-10 04:06:05,50.134731,22.894817,11.28,1.25,1.92,0.0,0.5,1,0.4235,0.7431,2.48,100.0,0.9716,9.32,8510.56,-10.0,0,10.32,1.51,0.5739,0.3826,0.5603,0.9045,High Risk,242.15,43,7
T163,2098,N77,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 04:09:06,51.016604,19.485264,5.3,-1.24,1.18,292.84,0.5,0,0.5564,0.2334,4.16,500.23,0.4877,1.0,6004.27,6.02,1,4.81,0.8,0.3724,0.9024,0.5954,1.0,Moderate Risk,239.18,46,7
T28,63,N51,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-02-10 04:13:51,50.304573,20.257622,7.99,-0.53,1.67,0.0,0.68,1,0.3626,0.3985,0.0,530.37,1.0,10.69,4262.2,-0.31,1,5.3,0.5,0.7256,1.0,0.0,0.9311,Moderate Risk,239.13,57,7
T25,1482,N89,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-02-10 04:14:59,48.591452,17.582317,5.17,0.44,0.68,68.69,0.5,1,0.8833,0.2742,6.33,785.58,0.9755,4.13,8720.96,-10.0,1,3.32,0.5,0.0,0.8069,0.3285,0.2763,Low Risk,241.26,47,7
T56,3984,N4,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-02-10 04:15:29,48.918072,15.112805,6.64,1.45,1.12,1.42,0.5,1,0.4549,0.237,4.14,1000.0,0.4323,1.0,9782.0,-10.0,1,6.87,0.5,0.9099,0.295,0.0,0.8717,Moderate Risk,246.22,50,7
T56,3984,N4,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 04:15:29,48.918072,15.112805,5.54,0.61,2.16,56.6,0.5,1,0.2246,0.3592,2.73,661.11,0.1898,1.59,9172.84,2.48,0,10.61,0.5,0.2124,0.2454,0.8663,1.0,High Risk,237.13,50,7
T183,1015,N1,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-02-10 04:15:48,49.906097,17.457825,5.96,1.64,1.71,0.0,2.78,0,0.1288,0.3387,1.87,726.79,0.7898,9.53,100.02,11.18,0,8.7,1.01,0.0,0.6816,0.726,1.0,High Risk,244.6,57,7
T183,1015,N1,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-02-10 04:15:48,49.906097,17.457825,8.67,-1.02,1.88,697.76,0.5,1,0.4734,0.3271,4.21,302.65,0.0,6.43,4998.04,-10.0,0,12.53,0.5,0.7341,0.7163,1.0,0.8376,High Risk,247.72,57,7
T160,3711,N77,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-02-10 04:16:11,51.016604,19.485264,10.17,2.07,0.47,0.0,2.67,1,0.7904,0.2928,5.62,696.9,0.5882,1.0,2589.93,-10.0,1,1.32,0.5,0.6392,0.0,0.7209,0.8418,Moderate Risk,244.0,46,7
T160,3711,N77,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 04:16:11,51.016604,19.485264,5.26,-1.41,1.06,0.0,0.51,1,0.2966,0.1972,1.1,207.28,0.3144,3.3,4737.95,2.7,0,9.01,2.1,0.9313,1.0,0.0,0.689,Moderate Risk,240.15,46,7
T159,1314,N1,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-02-10 04:20:53,49.906097,17.457825,18.48,2.94,0.79,363.01,3.71,0,0.3826,0.3818,0.4,248.99,1.0,4.27,9950.0,-10.0,0,8.16,1.45,0.7632,1.0,0.1928,0.6877,Moderate Risk,247.47,57,7
T159,1314,N1,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 04:20:53,49.906097,17.457825,5.18,-0.39,0.72,27.78,0.5,1,0.4513,0.2516,2.45,464.18,0.4637,1.0,3995.5,-6.38,0,9.22,0.5,0.2684,0.7874,0.5314,1.0,High Risk,238.13,57,7
T177,4703,N58,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-02-10 04:21:50,49.974687,19.279472,5.76,0.75,1.58,0.0,2.87,1,0.0618,0.4924,4.31,100.0,0.0,9.24,5889.85,-5.24,0,11.23,0.5,0.8454,0.7698,0.5042,1.0,High Risk,245.65,48,7
T10,4699,N57,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 04:25:22,50.78797,20.628557,5.14,-0.13,0.56,0.0,3.02,1,0.2088,0.4543,9.51,775.49,0.2814,4.99,5725.54,-10.0,0,14.59,4.74,0.3544,0.0,0.8795,0.8641,High Risk,248.33,41,7
T25,1482,N89,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-02-10 04:26:53,48.591452,17.582317,5.22,2.24,0.0,910.67,3.54,0,0.3262,0.328,1.56,888.22,0.0,7.51,10000.0,-4.89,0,7.48,0.73,0.3129,0.7938,0.0,1.0,Moderate Risk,244.85,47,7
T106,2579,N58,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-02-10 04:30:14,49.974687,19.279472,5.25,-1.83,1.0,0.0,3.53,1,0.5292,0.4155,3.55,794.25,0.9664,10.71,2092.67,-10.0,1,4.85,0.5,1.0,0.0,0.673,0.9496,High Risk,244.64,48,7
T106,2579,N58,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-02-10 04:30:14,49.974687,19.279472,8.05,3.94,2.15,0.0,2.25,1,0.3019,0.3923,0.0,1000.0,0.0859,4.19,100.02,-2.83,1,6.42,0.99,0.4212,0.9227,0.7154,1.0,High Risk,242.23,48,7
T34,4051,N49,NodeType.PORT,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-02-10 04:32:21,49.932226,16.334858,5.45,3.57,1.8,0.0,0.5,1,0.416,0.3167,2.39,157.96,0.9309,1.0,8955.18,-10.0,0,10.63,0.51,0.232,0.4756,0.9415,0.5378,High Risk,237.3,46,7
T34,4051,N49,NodeType.PORT,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-02-10 04:32:21,49.932226,16.334858,5.1,3.28,0.39,0.0,0.5,0,0.4972,0.3665,11.65,100.0,0.3449,2.58,4327.54,-10.0,1,6.07,0.5,1.0,0.3643,0.598,0.887,Moderate Risk,244.19,46,7
T6,2909,N72,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 04:33:18,50.918618,16.167175,9.25,0.32,0.58,215.02,0.5,1,0.3687,0.3234,4.5,193.42,0.025,8.08,1576.96,-9.84,0,8.12,0.5,0.0547,0.399,1.0,1.0,High Risk,246.83,32,7
T78,3612,N6,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-02-10 04:35:56,49.948557,16.451728,5.24,3.87,0.95,398.36,1.85,1,0.2915,0.2845,5.88,343.45,0.0,7.37,10000.0,-8.67,0,11.06,0.5,0.2742,0.5447,1.0,1.0,High Risk,240.11,51,7
T78,3612,N6,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 04:35:56,49.948557,16.451728,6.82,7.76,0.66,844.18,0.5,0,0.6227,0.1795,1.31,100.0,0.5878,1.0,3264.3,-10.0,0,8.69,0.5,1.0,0.0164,0.4241,0.6077,Moderate Risk,245.41,51,7
T186,2944,N6,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 04:47:39,49.948557,16.451728,5.3,8.39,1.21,490.24,0.5,0,0.5834,0.3414,3.31,381.23,0.9052,4.47,7322.65,-7.0,1,2.92,0.5,0.459,0.453,0.147,0.6025,Low Risk,242.71,51,7
T2,2288,N69,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-02-10 04:52:05,49.350843,20.488821,13.52,3.4,1.27,0.0,1.19,0,0.5178,0.3869,0.0,767.89,0.1627,5.1,9905.39,-10.0,1,4.03,0.5,0.2818,1.0,0.5586,1.0,Moderate Risk,245.47,34,7
T2,2288,N69,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-02-10 04:52:05,49.350843,20.488821,5.1,-0.05,0.4,0.0,0.73,0,0.2036,0.445,2.7,389.67,0.4697,6.71,4772.31,-2.92,0,12.5,0.5,0.5177,0.4504,0.9508,0.9487,High Risk,239.91,34,7
T4,336,N73,NodeType.WAREHOUSE,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 04:53:22,49.283886,21.22561,7.96,0.8,1.59,188.98,0.5,1,0.1961,0.5401,0.0,106.47,0.018,1.22,2885.2,-10.0,0,13.02,1.56,0.5379,1.0,0.7192,1.0,High Risk,247.57,50,7
T178,1625,N23,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-02-10 04:57:05,51.166849,18.542683,8.21,2.59,0.38,0.0,4.09,1,0.5047,0.2909,1.41,812.58,0.3324,1.0,7421.96,-3.27,0,8.35,0.5,0.4236,0.5416,0.6081,0.7597,High Risk,236.17,51,7
T178,1625,N23,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 04:57:05,51.166849,18.542683,7.73,-2.0,0.9,198.89,0.5,1,0.4734,0.3542,4.82,496.53,0.4674,3.52,3568.86,10.12,1,4.46,0.5,0.9386,0.3364,0.6678,0.7658,Moderate Risk,246.99,51,7
T89,539,N79,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-02-10 05:02:45,50.084105,14.912093,10.14,-1.15,0.49,314.63,0.5,1,0.5093,0.1065,3.72,351.9,0.7442,2.56,7590.34,-10.0,0,8.82,0.5,1.0,0.5978,0.851,0.4954,High Risk,234.21,54,7
T89,539,N79,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-02-10 05:02:45,50.084105,14.912093,6.0,3.42,0.52,51.06,0.72,0,0.3061,0.2308,0.95,311.84,0.6068,8.14,9951.66,-10.0,0,10.43,0.94,0.019,0.7588,0.6373,1.0,High Risk,235.94,54,7
T182,4483,N8,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 05:09:25,49.229994,17.219004,5.11,1.05,0.46,0.0,0.5,1,0.3023,0.3652,0.0,286.76,0.3174,5.26,3848.47,-3.82,0,12.98,0.5,0.1381,1.0,1.0,0.9607,High Risk,239.98,44,7
T48,3701,N1,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-02-10 05:12:22,49.906097,17.457825,6.54,-0.36,1.1,0.0,1.09,1,0.7003,0.2671,4.35,810.16,0.1023,2.73,6820.97,-10.0,1,4.71,0.5,0.2881,0.4857,0.4441,0.3688,Moderate Risk,245.44,57,7
T64,,N14,NodeType.CUSTOMER,END_SERVICE,IDLE,2023-02-10 05:13:07,50.876157,23.308943,6.02,-2.0,0.81,176.43,0.5,1,0.5312,0.6422,2.35,292.43,0.2633,1.0,5337.08,-1.6,1,5.19,0.5,0.4268,0.0429,0.6304,0.7496,Moderate Risk,239.97,42,7
