truck_id,order_id,node_id,node_type,event_type,truck_status,timestamp,vehicle_gps_latitude,vehicle_gps_longitude,fuel_consumption_rate,eta_variation_hours,traffic_congestion_level,warehouse_inventory_level,loading_unloading_time,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,port_congestion_level,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,iot_temperature,cargo_condition_status,route_risk_level,customs_clearance_time,driver_behavior_score,fatigue_monitoring_score,disruption_likelihood_score,delay_probability,risk_classification,delivery_time_deviation,pending_orders_count,episode_id
T249,4354,N24,NodeType.INSPECTION,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-22 04:20:07,50.691617,14.647866,5.36,2.73,1.42,0.0,0.5,1,0.4811,0.2127,0.23,1017.37,0.336,8.75,100.02,-10.0,1,6.83,0.5,0.2379,0.0,0.3492,1.0,Moderate Risk,87.13,39,1
T140,2141,N8,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-22 04:20:44,49.229994,17.219004,18.0,-2.0,0.35,264.38,0.5,1,0.4296,0.1098,0.03,550.57,0.5246,3.28,8945.38,-10.0,1,2.77,0.5,0.6808,0.749,0.0,1.0,Moderate Risk,87.71,35,1
T191,79,N47,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 04:21:53,50.606696,17.490854,5.07,-1.41,0.29,0.0,0.5,1,0.1017,0.2302,0.0,739.73,0.3098,1.0,9066.49,-10.0,0,16.83,0.5,0.8167,0.3773,0.6983,0.833,High Risk,88.76,34,1
T357,2333,N59,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 04:28:30,51.387317,16.212907,7.72,0.48,0.77,216.33,0.5,1,0.5625,0.4291,1.31,100.0,0.5442,5.51,297.92,-10.0,1,6.96,0.5,0.9393,0.8136,0.6846,0.8374,High Risk,78.39,49,1
T286,1390,N23,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 04:28:37,51.166849,18.542683,6.29,3.41,0.39,434.03,1.04,1,0.2862,0.4607,3.46,810.48,0.873,1.42,6394.72,-10.0,0,9.95,2.58,0.7778,0.3684,0.6829,0.9368,High Risk,90.38,46,1
T263,1323,N6,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-22 04:29:22,49.948557,16.451728,5.68,3.46,1.29,512.48,0.5,1,0.3817,0.2269,0.0,590.38,0.6517,8.52,9123.73,-10.0,0,10.49,0.5,0.0,1.0,1.0,0.7115,High Risk,82.88,35,1
T248,373,N73,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-22 04:41:20,49.283886,21.22561,8.71,0.67,0.71,0.0,3.57,1,0.2392,0.2669,6.08,743.18,0.4241,5.12,7418.49,-9.03,0,13.7,1.03,0.2814,0.2648,0.3838,0.4014,High Risk,85.6,35,1
T248,373,N73,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-22 04:41:20,49.283886,21.22561,10.53,-2.0,0.28,328.59,0.5,1,0.2994,0.5357,1.45,256.6,0.4778,4.96,1977.23,-10.0,1,6.15,0.5,0.6735,0.708,0.6146,1.0,High Risk,85.05,35,1
T313,888,N47,NodeType.WAREHOUSE,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-22 04:51:30,50.606696,17.490854,19.87,-0.11,0.47,572.01,0.5,0,0.2442,0.4646,0.0,471.95,0.5772,3.53,8752.59,-6.94,0,10.35,2.74,0.6439,0.7406,0.6295,0.8499,High Risk,86.54,34,1
T313,888,N47,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-22 04:51:30,50.606696,17.490854,5.96,2.11,1.49,197.91,0.5,1,0.8825,0.1666,3.34,585.6,0.1462,2.71,3909.64,-10.0,0,7.97,0.5,0.6317,0.9633,0.1213,0.0,Low Risk,81.46,34,1
T55,3163,N28,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-22 04:52:06,49.943658,18.512195,7.19,4.21,1.65,0.0,0.7,1,0.5294,0.2488,0.0,747.41,0.1296,1.0,10000.0,-10.0,0,9.09,2.72,0.9177,1.0,0.4268,0.5572,Moderate Risk,90.29,43,1
T235,2663,N20,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-22 04:54:43,51.10969,20.496443,7.11,3.95,0.84,417.1,0.5,1,0.4336,0.4826,4.51,101.95,0.1315,1.0,10000.0,-10.0,0,10.15,0.55,0.0045,0.7061,1.0,0.6883,High Risk,83.44,37,1
T245,4666,N21,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-22 04:59:22,51.148885,16.309451,7.73,2.89,0.33,493.22,1.58,1,0.3614,0.3643,0.0,576.21,0.4289,5.4,2736.41,-10.0,0,9.8,0.5,0.8085,0.0419,0.8365,0.6925,High Risk,78.66,34,1
T245,4666,N21,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 04:59:22,51.148885,16.309451,9.22,0.3,0.42,263.51,0.53,1,0.4017,0.3453,0.0,100.0,0.5791,9.6,5192.12,-10.0,0,11.01,0.5,0.8493,0.436,0.5364,1.0,High Risk,89.33,34,1
T277,2640,N61,NodeType.INSPECTION,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-22 05:04:00,50.017148,20.102642,9.19,1.06,0.83,0.0,1.46,1,0.2689,0.3261,0.0,706.04,1.0,7.53,3406.42,-10.0,0,14.71,0.5,0.652,1.0,0.9266,1.0,High Risk,91.62,35,1
T277,2640,N61,NodeType.INSPECTION,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 05:04:00,50.017148,20.102642,12.95,-0.54,0.74,173.08,0.5,1,0.2995,0.3188,3.05,475.81,0.551,14.31,5969.71,-8.9,0,8.43,0.5,0.8271,1.0,0.9847,1.0,High Risk,86.21,35,1
T136,1826,N84,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-22 05:04:22,50.632826,15.504065,9.43,0.15,0.31,0.0,0.5,0,0.4161,0.2606,1.81,507.98,0.1677,1.0,8303.94,-3.29,0,10.75,0.5,0.4922,0.707,0.9263,0.3468,High Risk,178.49,43,1
T136,1826,N84,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-22 05:04:22,50.632826,15.504065,11.89,0.77,0.34,0.0,0.5,1,0.2815,0.2133,0.0,112.56,0.4752,4.36,8716.69,-10.0,0,7.44,0.5,0.5843,0.6867,0.6303,0.8988,High Risk,88.01,43,1
T228,745,N81,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-22 05:06:11,49.844039,20.554878,5.02,-2.0,0.08,162.1,2.02,1,0.6806,0.455,0.7,358.48,0.5115,7.47,3178.43,-10.0,0,9.68,0.5,0.5927,0.0,0.8258,0.299,Moderate Risk,85.46,35,1
T228,745,N81,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 05:06:11,49.844039,20.554878,13.25,-2.0,1.1,280.53,0.5,1,0.56,0.3734,6.59,853.82,0.3934,3.82,7795.54,-10.0,0,7.26,2.78,0.4063,0.6475,0.5511,1.0,High Risk,89.27,35,1
T164,1599,N34,NodeType.WAREHOUSE,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 05:06:30,50.867992,21.789634,5.08,5.04,0.15,0.0,0.88,1,0.5088,0.3179,0.0,481.22,1.0,3.07,6268.44,-10.0,0,8.23,1.86,1.0,0.2396,0.2657,0.8102,Moderate Risk,78.29,30,1
T360,3605,N55,NodeType.HUB,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-22 05:11:18,51.021503,21.433943,7.01,-0.71,0.3,75.87,0.5,0,0.4944,0.5759,3.49,100.0,0.1771,7.03,6961.15,-10.0,0,9.28,0.57,0.6506,1.0,0.5623,0.7881,High Risk,84.95,36,1
T144,2839,N66,NodeType.HUB,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-22 05:12:12,48.929504,14.564024,8.76,2.33,0.59,10.01,0.5,0,0.4572,0.1753,2.5,348.54,0.7182,1.0,2059.07,-10.0,1,5.93,0.5,0.6466,0.2764,0.4602,0.7639,Moderate Risk,90.13,24,1
T55,3163,N28,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 05:13:29,49.943658,18.512195,16.15,0.97,0.55,183.69,0.5,0,0.5181,0.3769,5.56,630.07,0.4667,1.0,2042.01,-7.79,1,5.22,0.5,0.1855,0.0,1.0,0.7418,High Risk,87.59,43,1
T360,3605,N55,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 05:15:08,51.021503,21.433943,9.47,-0.28,0.45,38.62,0.5,1,0.1123,0.4864,0.0,558.59,0.0,5.55,5354.09,-10.0,0,16.72,1.51,0.4633,1.0,1.0,0.9286,High Risk,89.45,36,1
T300,2310,N29,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 05:16:58,50.818999,22.549289,5.09,0.93,0.34,308.17,0.5,1,0.016,0.608,1.52,999.17,0.0,4.94,5861.78,-10.0,0,15.81,1.3,0.0,0.7033,0.8807,0.91,High Risk,83.08,22,1
T173,865,N98,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 05:18:55,51.054165,18.331809,5.05,3.63,0.2,34.69,0.5,0,0.0822,0.3046,0.0,1047.87,0.837,15.12,598.53,-8.38,0,11.06,1.96,0.7285,0.5287,0.5945,0.9135,High Risk,90.7,36,1
T144,2839,N66,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 05:20:00,48.929504,14.564024,5.62,1.23,1.1,0.0,0.5,0,0.3118,0.0491,0.0,708.38,0.3981,2.55,8549.32,-10.0,0,15.64,0.5,0.3345,0.9048,0.0,0.5257,Moderate Risk,91.51,24,1
T61,3071,N87,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 05:21:57,50.472782,20.52185,8.12,1.48,0.41,0.0,0.89,1,0.1341,0.3416,6.2,855.59,0.0,1.0,7997.15,-2.6,0,11.44,2.91,0.7101,0.4912,0.7996,0.8826,High Risk,86.9,37,1
T133,3147,N9,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-22 05:24:04,50.711214,20.852134,5.63,-2.0,1.2,0.0,0.5,1,0.5508,0.4378,0.37,692.14,0.5107,6.34,7466.58,-10.0,0,9.85,0.5,0.1247,0.5836,0.824,0.3313,High Risk,86.82,38,1
T133,3147,N9,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-22 05:24:04,50.711214,20.852134,14.63,4.36,1.13,0.0,0.6,0,0.4233,0.4893,0.0,915.94,0.5769,4.38,7988.43,-10.0,0,8.61,0.5,0.827,0.6239,0.0,0.8428,Moderate Risk,81.26,38,1
T360,3605,N83,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 05:24:14,50.99374,21.474593,5.4,1.85,0.53,0.0,0.5,1,0.2002,0.5439,13.99,1004.55,1.0,14.59,2607.24,-10.0,0,15.83,0.8,0.5162,0.1968,0.6454,0.842,High Risk,87.12,36,1
T200,3077,N93,NodeType.PORT,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-22 05:25:33,50.020414,18.49187,5.83,2.46,0.33,417.41,2.73,1,0.4507,0.2432,6.47,859.85,0.4158,1.0,1970.98,-10.0,0,8.38,0.5,0.0,0.1922,0.5166,0.437,Moderate Risk,85.07,40,1
T200,3077,N93,NodeType.PORT,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 05:25:33,50.020414,18.49187,10.01,0.16,0.74,221.53,0.5,1,0.5465,0.3755,10.04,514.01,0.7849,7.94,6802.37,5.34,0,7.56,0.5,1.0,0.7616,0.6689,1.0,High Risk,89.57,40,1
T221,799,N60,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-22 05:29:15,51.321993,19.386179,8.38,2.11,1.0,0.0,0.5,1,0.3831,0.2309,6.25,617.27,0.5519,1.0,8007.46,-10.0,0,7.9,0.5,0.0222,0.4171,0.4644,0.8537,High Risk,87.72,32,1
T77,4113,N3,NodeType.PORT,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 05:33:34,51.101525,22.869411,14.92,-2.0,1.02,6.66,0.55,0,0.6605,0.5921,7.04,361.45,0.5125,10.48,6805.9,-10.0,1,4.11,3.65,0.6417,0.5475,0.5134,0.8345,Moderate Risk,81.74,32,1
T98,2111,N58,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 05:35:40,49.974687,19.279472,15.27,1.49,0.18,152.74,1.99,1,0.4536,0.4679,0.14,735.26,0.6944,1.0,5032.92,-10.0,0,7.32,0.5,0.056,0.0,1.0,1.0,High Risk,89.49,31,1
T89,2766,N25,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-22 05:39:14,49.917529,20.491362,6.05,0.94,0.05,623.24,0.5,0,0.2975,0.3041,1.08,395.38,0.0,7.0,2864.28,-10.0,0,9.28,3.76,0.6854,0.8352,1.0,1.0,High Risk,78.87,40,1
T89,2766,N25,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-22 05:39:14,49.917529,20.491362,11.53,2.21,1.7,0.0,0.5,1,0.2624,0.3587,1.39,100.0,1.0,5.62,7796.11,-10.0,0,12.59,0.5,0.4203,0.4491,0.5039,0.6432,High Risk,89.61,40,1
T137,4947,N48,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 05:40:46,50.525041,23.794207,9.37,0.75,0.15,154.95,0.5,1,0.4733,0.3708,2.21,271.38,0.2731,2.06,7565.52,-10.0,0,8.34,2.26,0.3497,0.5299,0.7955,0.4433,Moderate Risk,80.89,36,1
T337,726,N28,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 05:41:58,49.943658,18.512195,15.13,3.06,1.23,0.0,0.5,1,0.1992,0.2701,0.0,185.64,0.0702,6.02,6234.92,-10.0,0,7.39,0.5,0.5371,0.8119,0.6352,1.0,High Risk,88.97,43,1
T246,4384,N10,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-22 05:49:53,50.536473,15.826728,5.29,-2.0,1.15,314.0,1.29,1,0.6479,0.1318,1.29,736.06,0.1149,1.0,8453.52,-2.08,1,4.98,0.5,0.6555,0.409,0.0,0.2408,Low Risk,90.29,41,1
T246,4384,N10,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 05:49:53,50.536473,15.826728,12.77,2.27,1.64,0.0,0.5,1,0.2548,0.3092,1.72,592.56,0.3945,9.94,10000.0,-10.0,0,14.18,0.93,0.3813,0.0,0.4211,0.5674,High Risk,91.26,41,1
T226,328,N92,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-22 05:50:18,49.525585,16.96748,6.48,2.0,1.46,345.16,3.57,1,0.2318,0.3056,3.33,285.32,0.4491,4.48,9106.3,-10.0,0,17.56,0.5,0.184,0.4435,0.7341,0.6856,High Risk,86.79,42,1
T226,328,N92,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 05:50:18,49.525585,16.96748,7.22,0.26,0.57,701.66,4.61,1,0.4409,0.3237,0.22,513.03,0.9381,14.87,1189.83,-10.0,0,8.9,0.5,0.7846,0.3665,0.3898,0.5802,Moderate Risk,84.22,42,1
T257,202,N81,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-22 05:50:19,49.844039,20.554878,5.43,1.29,0.8,384.81,0.5,1,0.2558,0.3408,0.77,136.17,0.8784,12.03,7162.05,-10.0,0,14.13,0.5,0.7375,0.7075,0.7616,0.9896,High Risk,168.36,35,1
T257,202,N81,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 05:50:19,49.844039,20.554878,9.96,-2.0,0.85,116.22,0.5,0,0.4301,0.3248,0.36,581.64,0.8295,9.29,100.02,-10.0,1,0.57,1.81,0.1016,0.6192,0.0461,1.0,Low Risk,85.99,35,1
T349,338,N39,NodeType.WAREHOUSE,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 05:53:26,49.713391,22.79065,8.25,-2.0,0.9,455.13,0.5,1,0.4621,0.435,0.57,696.02,0.3564,8.48,8711.64,-10.0,1,6.22,2.43,0.5842,0.9631,1.0,1.0,High Risk,84.8,26,1
T278,,N51,NodeType.WAREHOUSE,ARRIVAL_NODE,IDLE,2023-01-22 05:57:39,50.304573,20.257622,5.4,1.92,1.59,400.82,0.5,1,0.5597,0.4849,0.0,934.18,0.8488,7.55,5532.65,-3.48,1,4.89,0.5,0.0452,0.6303,0.542,0.7843,Moderate Risk,78.29,38,1
T245,4666,N21,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 05:59:22,51.148885,16.309451,5.06,0.59,0.25,0.0,0.5,1,0.3946,0.2975,0.0,487.62,0.3552,2.82,9737.22,-10.0,1,6.96,0.5,0.5359,0.9274,0.6143,0.8103,High Risk,90.46,34,1
T68,2651,N75,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-22 06:00:01,49.385138,16.083333,9.7,2.42,2.59,610.49,0.5,1,0.4278,0.3597,0.0,732.65,0.6366,1.0,1624.82,4.11,0,10.27,0.5,0.4059,0.3403,0.3727,0.521,Moderate Risk,89.22,52,1
T272,4294,N39,NodeType.WAREHOUSE,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-22 06:03:28,49.713391,22.79065,7.21,-0.81,3.02,443.95,3.63,1,0.3402,0.4849,1.53,618.72,0.6481,4.99,7824.52,-7.03,0,7.36,0.98,0.4483,0.1532,0.4054,1.0,High Risk,82.35,26,1
T272,4294,N39,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-22 06:03:37,49.713391,22.79065,5.78,-1.74,3.1,357.08,0.5,1,0.154,0.5704,0.06,610.9,0.5944,10.94,5169.86,-8.66,0,12.61,1.26,0.0203,0.7676,0.8309,0.9717,High Risk,87.69,26,1
T277,2640,N61,NodeType.INSPECTION,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 06:04:00,50.017148,20.102642,5.49,2.86,1.98,516.68,1.82,1,0.2958,0.2612,0.0,497.81,0.6102,3.8,6787.4,-10.0,0,7.92,0.5,0.7457,0.2948,0.4518,0.9769,High Risk,87.71,35,1
T136,1826,N84,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-22 06:04:22,50.632826,15.504065,12.03,-2.0,1.99,0.0,1.54,0,0.6109,0.214,7.43,486.35,0.0,5.2,4464.16,-10.0,0,8.78,0.72,0.2864,0.1289,0.7434,0.8214,High Risk,85.31,43,1
T228,745,N81,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 06:06:11,49.844039,20.554878,6.65,0.45,2.67,339.37,0.5,1,0.1978,0.4767,5.2,700.79,0.5986,1.0,7834.56,-10.0,0,8.45,0.76,0.8146,0.5717,0.9036,1.0,High Risk,86.08,35,1
T286,1390,N23,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-22 06:08:07,51.166849,18.542683,5.61,4.84,2.45,0.0,2.42,0,0.7712,0.188,4.58,310.6,0.5961,7.84,4918.45,-10.0,1,3.83,0.73,0.6291,0.2225,0.3693,0.4631,Moderate Risk,90.29,46,1
T286,1390,N23,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 06:08:07,51.166849,18.542683,15.24,1.68,2.56,0.0,0.5,1,0.4752,0.4653,1.95,233.88,0.0,9.38,582.73,-10.0,1,6.63,0.5,0.8241,0.7202,0.5252,0.7889,Moderate Risk,82.7,46,1
T262,1964,N60,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 06:09:26,51.321993,19.386179,7.44,4.3,1.85,125.29,3.14,1,0.2887,0.3755,7.17,187.57,0.2609,9.0,10000.0,-10.0,0,11.8,3.72,1.0,0.9408,0.9189,0.7576,High Risk,84.33,32,1
T150,2353,N56,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 06:10:35,48.810288,16.372967,5.42,-1.24,1.66,0.0,0.5,0,0.5859,0.0536,2.91,784.44,0.8211,1.0,6005.69,-10.0,0,8.71,0.5,0.5543,0.231,0.6855,0.5246,Moderate Risk,79.6,34,1
T346,713,N21,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-22 06:12:13,51.148885,16.309451,5.9,1.01,1.56,558.22,1.22,1,0.5113,0.1541,3.95,723.4,0.2631,3.5,9282.76,-10.0,0,12.76,0.9,0.7758,0.5757,1.0,0.2182,High Risk,90.29,34,1
T346,713,N21,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-22 06:12:13,51.148885,16.309451,15.41,-0.68,3.0,0.0,2.51,1,0.3665,0.2657,2.09,297.46,0.0352,2.17,5036.71,-10.0,1,6.69,1.19,0.3504,1.0,0.2102,1.0,Moderate Risk,83.28,34,1
T350,39,N8,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-22 06:13:01,49.229994,17.219004,11.84,1.72,2.6,0.0,1.23,0,0.4621,0.1671,3.37,666.21,0.0579,1.96,678.56,-10.0,1,6.08,0.5,0.8323,0.8483,0.3858,0.8679,Moderate Risk,85.8,35,1
T350,39,N8,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-22 06:13:01,49.229994,17.219004,5.91,1.08,3.66,326.75,0.5,1,0.2122,0.3316,0.0,631.2,0.5373,14.7,4884.56,-2.99,0,16.04,0.5,0.4698,0.6725,1.0,1.0,High Risk,90.45,35,1
T55,3163,N28,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 06:13:29,49.943658,18.512195,5.57,-1.03,2.29,226.11,0.5,1,0.7484,0.2695,0.0,497.1,0.5957,3.06,8360.81,-10.0,1,5.86,0.5,0.9405,0.6492,0.4217,0.3041,Moderate Risk,84.54,43,1
T268,2342,N12,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-22 06:15:22,51.145619,20.882622,5.55,-1.23,2.19,0.0,0.5,0,0.4463,0.6244,3.78,324.51,0.619,1.0,100.02,-10.0,1,4.29,0.5,0.7734,1.0,0.3868,0.9458,Moderate Risk,88.22,43,1
T268,2342,N12,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-22 06:15:22,51.145619,20.882622,12.4,3.36,2.73,502.86,1.73,1,0.3059,0.3148,0.0,899.73,0.6288,6.35,9897.91,-10.0,0,10.91,0.5,0.3186,1.0,0.8729,0.8904,High Risk,84.39,43,1
T103,84,N51,NodeType.WAREHOUSE,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 06:16:00,50.304573,20.257622,8.05,-1.06,3.19,250.8,0.5,0,0.567,0.421,6.82,187.99,0.5461,1.0,2997.5,-10.0,0,10.79,0.75,0.1914,0.5567,0.4308,0.4757,Moderate Risk,78.59,38,1
T144,2839,N66,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 06:20:00,48.929504,14.564024,10.58,-1.13,2.1,0.0,1.52,1,0.4669,0.2127,2.98,100.0,0.4777,1.0,3251.11,-10.0,0,8.29,0.5,0.8288,0.3334,0.7587,0.711,High Risk,81.57,24,1
T165,1361,N83,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 06:21:11,50.99374,21.474593,15.66,-1.17,2.77,0.0,0.5,0,0.1501,0.3957,1.85,203.53,0.0997,1.0,2627.82,-10.0,0,12.8,0.5,0.8344,0.4581,0.5717,0.9772,High Risk,86.82,36,1
T248,373,N69,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-22 06:22:13,49.350843,20.488821,5.45,1.69,1.81,269.29,0.5,1,0.2135,0.3213,0.33,445.36,0.0,2.96,9301.02,-10.0,0,13.11,0.5,0.562,0.8389,0.6648,0.8888,High Risk,85.38,39,1
T164,1599,N34,NodeType.WAREHOUSE,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-22 06:22:17,50.867992,21.789634,6.31,1.56,1.78,51.08,0.72,1,0.532,0.5816,7.52,222.67,0.7889,1.0,7324.49,-6.12,0,8.91,0.5,0.0691,0.7932,0.7845,0.6535,High Risk,90.29,30,1
T164,1599,N34,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 06:22:17,50.867992,21.789634,7.73,1.05,2.29,0.0,0.5,1,0.3983,0.3266,0.89,694.17,0.0,5.23,5557.33,-10.0,0,5.04,1.63,0.0038,1.0,0.6965,1.0,High Risk,83.95,30,1
T133,3147,N9,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-22 06:24:04,50.711214,20.852134,7.44,2.39,2.53,345.35,1.68,0,0.4627,0.5323,6.66,616.46,0.5203,2.75,5414.72,-10.0,0,7.21,0.5,0.0,1.0,0.4054,0.82,Moderate Risk,84.42,38,1
T360,3605,N83,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-22 06:24:14,50.99374,21.474593,5.51,1.27,2.04,576.87,1.79,1,0.265,0.6389,0.05,968.81,0.1626,1.0,4847.89,-10.0,0,12.84,0.5,0.6401,1.0,0.8667,0.932,High Risk,88.93,36,1
T360,3605,N83,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 06:24:14,50.99374,21.474593,5.89,1.6,3.54,0.0,0.54,1,0.6127,0.579,3.89,133.12,0.1685,4.67,3366.87,-10.0,1,0.0,0.5,0.4589,0.8914,0.0789,0.6661,Low Risk,90.24,36,1
T246,4384,N84,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 06:26:47,50.632826,15.504065,5.43,-2.0,1.73,54.86,1.91,0,0.5314,0.2555,0.0,507.65,0.3092,4.94,8769.95,-10.0,1,5.75,2.32,0.1834,0.3406,0.5343,0.8067,Moderate Risk,87.81,43,1
T46,2092,N84,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-22 06:28:56,50.632826,15.504065,5.63,-2.0,2.52,214.73,2.25,0,0.512,0.1975,1.8,1074.75,0.6519,8.15,663.27,-1.34,1,4.36,0.52,0.0586,0.9428,0.0675,0.4985,Low Risk,86.92,43,1
